user_id,Product_Name,Review,Rating
U118,Vegetable Oil,"Not bad, not great either.",3
U436,Garlic,Worst grocery purchase.,1
U47,Pretzels,Decent but not outstanding.,3
U11,Milk,My family loved this product.,5
U269,Shrimp,Absolutely fresh and high quality!,5
U121,Apple Juice,Exceeded my expectations.,5
U499,Energy Drink,Consistently great product.,5
U72,Cream Cheese,Received damaged product.,1
U425,Broccoli,The taste was just okay.,3
U276,Tea,"No complaints, good purchase.",4
U497,Frozen Berries,Perfect condition upon delivery.,5
U28,Coffee,A reliable grocery item.,4
U481,Limes,Fairly average experience.,3
U359,Granola Bars,Best value for money.,5
U177,Bagels,"Very good product, would recommend.",4
U380,Jerky,Good quality for the price.,4
U431,Soda,Fresh and tasty overall.,4
U199,Bacon,Better than expected.,4
U96,Soy Milk,Perfect condition upon delivery.,5
U206,Limes,Worth every penny.,5
U213,Vegetable Oil,"No complaints, good purchase.",4
U58,Popcorn,Worth every penny.,5
U166,Chocolate,"Very good product, would recommend.",4
U206,Club Soda,Expected better freshness.,2
U58,Bread,My family loved this product.,5
U1,Fabric Softener,Would buy again occasionally.,4
U442,Sour Cream,"Top-notch quality, highly recommended.",5
U404,Lettuce,Acceptable for the price.,3
U183,Bread,Consistently great product.,5
U229,Garlic,Arrived on time and well packed.,4
U356,Carrots,Consistently great product.,5
U60,Jam,"No complaints, good purchase.",4
U443,Almonds,Absolutely fresh and high quality!,5
U44,Peanut Butter,My family loved this product.,5
U87,Jerky,Worth every penny.,5
U365,Lemons,Good quality for the price.,4
U479,Sparkling Water,Decent quality and freshness.,4
U192,Espresso,Will definitely buy again.,5
U144,Shrimp,Satisfied with this product.,4
U297,Peppers,Best value for money.,5
U477,Paper Towels,My family loved this product.,5
U426,Peanut Butter,Best value for money.,5
U481,Pork Chops,Fresh and tasty overall.,4
U423,Bacon,"No complaints, good purchase.",4
U133,Spinach,Tastes amazing and very fresh.,5
U1,Frozen Berries,"Very good product, would recommend.",4
U89,Jam,Fairly average experience.,3
U78,Rice,Probably won't buy again.,2
U25,Bread,Average quality overall.,3
U65,Cheese,Below average quality.,2
U281,Pork Chops,Will definitely buy again.,5
U299,Bread,Would buy again occasionally.,4
U492,Salmon,Not very impressed with the quality.,2
U293,Pretzels,Will definitely buy again.,5
U5,Croissants,Tastes amazing and very fresh.,5
U343,Honey,Taste was slightly disappointing.,2
U300,Tomato Sauce,"No complaints, good purchase.",4
U47,Eggs,Tastes amazing and very fresh.,5
U100,Apples,Decent quality and freshness.,4
U465,Whole Chicken,Will definitely buy again.,5
U477,Soy Milk,My family loved this product.,5
U479,Buns,Not worth the price.,2
U477,Blueberries,Below average quality.,2
U374,Popcorn,"Not bad, not great either.",3
U287,Frozen Pizza,The taste was just okay.,3
U423,Paper Towels,Tastes amazing and very fresh.,5
U51,Potatoes,Best value for money.,5
U443,Chips,Could be better.,3
U374,Almonds,Worth every penny.,5
U400,Cauliflower,"Horrible quality, do not buy.",1
U186,Bagels,Item was expired or near expiration.,1
U266,Avocado,Absolutely fresh and high quality!,5
U334,Frozen Pizza,Will definitely buy again.,5
U485,Butter,Exceeded my expectations.,5
U287,Milk,Acceptable for the price.,3
U55,Chicken Nuggets,Arrived on time and well packed.,4
U243,Frozen Pizza,Mediocre quality.,3
U343,Limes,"No complaints, good purchase.",4
U234,Fabric Softener,Taste was slightly disappointing.,2
U280,Olive Oil,Decent quality and freshness.,4
U338,Lemons,Would buy again occasionally.,4
U175,Protein Bars,Not worth the price.,2
U266,Chickpeas,Could be better.,3
U68,Onions,Fairly average experience.,3
U279,Raspberries,Perfect condition upon delivery.,5
U81,Cheese,Acceptable for the price.,3
U217,Broccoli,Exceeded my expectations.,5
U115,Onions,Good quality for the price.,4
U261,Fruit Snacks,Worth every penny.,5
U199,Jerky,Expected better freshness.,2
U324,Frozen Berries,My family loved this product.,5
U308,Ice Cream,The taste was just okay.,3
U388,Jerky,Average quality overall.,3
U445,Pasta,Does the job but nothing more.,3
U36,Turkey Bacon,Received damaged product.,1
U409,Dish Soap,"Horrible quality, do not buy.",1
U83,Salmon,Satisfied with this product.,4
U175,Aluminum Foil,Would buy again occasionally.,4
U113,Bacon,Does the job but nothing more.,3
U333,Whole Chicken,Wasn't as fresh as expected.,2
U406,Pork Chops,My family loved this product.,5
U256,Almond Butter,A reliable grocery item.,4
U351,Canola Oil,Mediocre quality.,3
U201,Carrots,Not worth the price.,2
U355,Jam,Will definitely buy again.,5
U40,Honey,Exceeded my expectations.,5
U473,Laundry Detergent,Will definitely buy again.,5
U415,Onions,Average quality overall.,3
U452,Canola Oil,"Not bad, not great either.",3
U206,Peppers,Does the job but nothing more.,3
U12,Ground Beef,"No complaints, good purchase.",4
U217,Raspberries,Best value for money.,5
U410,Garlic,Fresh and tasty overall.,4
U210,Soy Milk,Good quality for the price.,4
U97,Chips,Arrived on time and well packed.,4
U354,Chicken Thighs,My family loved this product.,5
U58,Sweet Potatoes,Worth every penny.,5
U386,Espresso,Absolutely fresh and high quality!,5
U405,Carrots,Absolutely fresh and high quality!,5
U412,Milk,"Very good product, would recommend.",4
U194,Jam,Could be better.,3
U418,Frozen Vegetables,"No complaints, good purchase.",4
U137,Canola Oil,A reliable grocery item.,4
U96,Buns,Better than expected.,4
U402,Orange Juice,"Very good product, would recommend.",4
U8,Fruit Snacks,My family loved this product.,5
U133,Potatoes,Decent but not outstanding.,3
U450,Tilapia,Best value for money.,5
U178,Laundry Detergent,Worth every penny.,5
U123,Yogurt,A reliable grocery item.,4
U314,Tomatoes,Good quality for the price.,4
U210,Apples,Good quality for the price.,4
U427,Oat Milk,Perfect condition upon delivery.,5
U409,Canola Oil,Mediocre quality.,3
U136,Milk,Acceptable for the price.,3
U197,Laundry Detergent,Decent quality and freshness.,4
U272,Chicken Breast,Worth every penny.,5
U358,Olive Oil,Could be better.,3
U61,Turkey Bacon,"Not bad, not great either.",3
U494,Cheese,Will definitely buy again.,5
U52,Rice,Better than expected.,4
U398,Vegetable Oil,Would buy again occasionally.,4
U144,Tomatoes,Tastes amazing and very fresh.,5
U487,Potatoes,Not worth the price.,2
U169,Tilapia,Will definitely buy again.,5
U50,Tea,Good quality for the price.,4
U166,Chips,Exceeded my expectations.,5
U372,Beans,Best value for money.,5
U18,Zucchini,Better than expected.,4
U192,Strawberries,Perfect condition upon delivery.,5
U401,Tortillas,Expected better freshness.,2
U298,Sourdough,Will definitely buy again.,5
U202,Almonds,Not worth the price.,2
U249,Chips,Exceeded my expectations.,5
U238,Popcorn,Tasted really bad.,1
U108,Vegetable Oil,Best value for money.,5
U241,Butter,Absolutely fresh and high quality!,5
U393,Salmon,Mediocre quality.,3
U448,English Muffins,Would buy again occasionally.,4
U435,Oat Milk,Good quality for the price.,4
U485,Sugar,Better than expected.,4
U14,Tortillas,Fairly average experience.,3
U216,Frozen Waffles,"No complaints, good purchase.",4
U30,Frozen Burritos,Fresh and tasty overall.,4
U424,Fabric Softener,Worth every penny.,5
U356,Chips,"Very good product, would recommend.",4
U51,Protein Bars,Decent but not outstanding.,3
U385,Ground Beef,Quality was inconsistent.,2
U486,Turkey Bacon,Not very impressed with the quality.,2
U161,Vegetable Oil,Acceptable for the price.,3
U330,Blueberries,"It was okay, nothing special.",3
U309,Ground Beef,Item was expired or near expiration.,1
U469,Blueberries,Somewhat disappointed.,2
U291,Garlic,"Very good product, would recommend.",4
U277,Deli Meat,My family loved this product.,5
U137,Frozen Burritos,Worth every penny.,5
U450,Pork Chops,Will definitely buy again.,5
U292,Bananas,Arrived on time and well packed.,4
U265,Apples,"No complaints, good purchase.",4
U106,Sweet Potatoes,Absolutely fresh and high quality!,5
U48,Pork Chops,My family loved this product.,5
U300,Broccoli,Fairly average experience.,3
U285,Peanut Butter,Arrived on time and well packed.,4
U147,Sweet Potatoes,Fresh and tasty overall.,4
U143,Maple Syrup,Satisfied with this product.,4
U85,Laundry Detergent,Good quality for the price.,4
U235,Jerky,"Top-notch quality, highly recommended.",5
U146,Fruit Snacks,Good quality for the price.,4
U438,Coffee,Expected better freshness.,2
U186,Frozen Berries,Perfect condition upon delivery.,5
U138,Sour Cream,Consistently great product.,5
U206,Chickpeas,Does the job but nothing more.,3
U364,Broccoli,"It was okay, nothing special.",3
U298,Raspberries,"Not bad, not great either.",3
U16,Tortillas,"Not bad, not great either.",3
U316,Garlic,"Top-notch quality, highly recommended.",5
U449,Coffee,Fairly average experience.,3
U444,Apples,Best value for money.,5
U182,Chips,Decent but not outstanding.,3
U458,Bacon,Quality was inconsistent.,2
U426,Soy Milk,Fairly average experience.,3
U470,Popcorn,My family loved this product.,5
U199,Chicken Nuggets,Probably won't buy again.,2
U248,Tilapia,Best value for money.,5
U5,Chickpeas,Would buy again occasionally.,4
U106,Salmon,Average quality overall.,3
U24,Tilapia,A reliable grocery item.,4
U268,Chocolate,Will definitely buy again.,5
U459,Oat Milk,Completely unusable.,1
U185,Apple Juice,Tastes amazing and very fresh.,5
U432,Broccoli,Good quality for the price.,4
U378,Tomatoes,Would buy again occasionally.,4
U369,Sour Cream,Would buy again occasionally.,4
U72,Tomatoes,Best value for money.,5
U128,Maple Syrup,Exceeded my expectations.,5
U176,Butter,A reliable grocery item.,4
U403,Vegetable Oil,Good quality for the price.,4
U322,Milk,A reliable grocery item.,4
U322,Fruit Snacks,Mediocre quality.,3
U215,Aluminum Foil,Decent quality and freshness.,4
U218,Tortillas,Waste of money.,1
U236,Sugar,Better than expected.,4
U437,Paper Towels,Worth every penny.,5
U333,Sourdough,Would buy again occasionally.,4
U303,Lemons,Perfect condition upon delivery.,5
U341,Croissants,Consistently great product.,5
U419,Tomatoes,Fairly average experience.,3
U184,Flour,My family loved this product.,5
U442,Whole Chicken,Will definitely buy again.,5
U159,Laundry Detergent,Worth every penny.,5
U358,Yogurt,Item was expired or near expiration.,1
U362,Peanut Butter,Better than expected.,4
U293,Fruit Snacks,Does the job but nothing more.,3
U83,Fruit Snacks,Satisfied with this product.,4
U61,Tea,Not worth the price.,2
U418,Tea,Will definitely buy again.,5
U260,Chicken Thighs,"It was okay, nothing special.",3
U246,Pork Chops,Fairly average experience.,3
U99,Avocado,"It was okay, nothing special.",3
U385,Tomatoes,Expected better freshness.,2
U437,Tea,Fresh and tasty overall.,4
U93,Fabric Softener,Better than expected.,4
U45,English Muffins,Worth every penny.,5
U338,Apple Juice,Worth every penny.,5
U346,Aluminum Foil,Will definitely buy again.,5
U43,Garlic,Taste was slightly disappointing.,2
U493,Lemons,Not worth the price.,2
U281,Croissants,Will definitely buy again.,5
U103,Sour Cream,A reliable grocery item.,4
U49,Jerky,"Not bad, not great either.",3
U375,Yogurt,Best value for money.,5
U145,Oat Milk,Better than expected.,4
U181,Bagels,Good quality for the price.,4
U248,Almond Milk,Consistently great product.,5
U187,Almonds,"Top-notch quality, highly recommended.",5
U338,Frozen Vegetables,Perfect condition upon delivery.,5
U498,Lettuce,Satisfied with this product.,4
U134,Chicken Thighs,Satisfied with this product.,4
U336,Frozen Vegetables,Best value for money.,5
U324,Broccoli,Does the job but nothing more.,3
U205,Milk,Good quality for the price.,4
U468,Whole Chicken,Perfect condition upon delivery.,5
U95,Sugar,Expected better freshness.,2
U283,Paper Towels,Would buy again occasionally.,4
U342,English Muffins,Would buy again occasionally.,4
U107,Pretzels,Tasted really bad.,1
U442,Cucumber,The taste was just okay.,3
U354,Bananas,Taste was slightly disappointing.,2
U165,Energy Drink,Absolutely fresh and high quality!,5
U481,Soda,Exceeded my expectations.,5
U86,Chicken Breast,Satisfied with this product.,4
U199,Peanut Butter,"Not bad, not great either.",3
U465,Tomato Sauce,"Very good product, would recommend.",4
U327,Tomatoes,Tastes amazing and very fresh.,5
U247,Frozen Berries,Tastes amazing and very fresh.,5
U332,Soy Milk,Tastes amazing and very fresh.,5
U447,Salmon,Waste of money.,1
U152,Tomato Sauce,Decent quality and freshness.,4
U15,Tilapia,Mediocre quality.,3
U1,Croissants,Exceeded my expectations.,5
U56,Flour,Decent quality and freshness.,4
U51,Honey,Absolutely fresh and high quality!,5
U343,Zucchini,"Top-notch quality, highly recommended.",5
U330,Salmon,"Top-notch quality, highly recommended.",5
U250,Ground Beef,"No complaints, good purchase.",4
U66,Bacon,Fairly average experience.,3
U329,Orange Juice,Wasn't as fresh as expected.,2
U298,Buns,Worth every penny.,5
U496,Lettuce,Good quality for the price.,4
U406,Aluminum Foil,Perfect condition upon delivery.,5
U181,Frozen Waffles,Better than expected.,4
U112,Cream Cheese,Could be better.,3
U451,Granola Bars,Worth every penny.,5
U471,Chickpeas,Will definitely buy again.,5
U473,Beans,"Very good product, would recommend.",4
U297,Buns,Acceptable for the price.,3
U388,Turkey Bacon,Fresh and tasty overall.,4
U165,Chicken Breast,Worth every penny.,5
U103,Croissants,Arrived on time and well packed.,4
U393,Fabric Softener,Exceeded my expectations.,5
U46,Cucumber,Consistently great product.,5
U396,Blueberries,Satisfied with this product.,4
U261,Chicken Breast,Arrived on time and well packed.,4
U121,Trash Bags,Decent quality and freshness.,4
U376,Cream Cheese,Decent quality and freshness.,4
U11,Broccoli,My family loved this product.,5
U382,Lemons,"No complaints, good purchase.",4
U185,Garlic,Fresh and tasty overall.,4
U112,Salmon,Consistently great product.,5
U142,Limes,"Very good product, would recommend.",4
U245,Sugar,Absolutely fresh and high quality!,5
U147,Salmon,"Top-notch quality, highly recommended.",5
U143,Almond Butter,Would buy again occasionally.,4
U134,Cashews,Item was expired or near expiration.,1
U56,Tea,A reliable grocery item.,4
U118,Tea,"Very good product, would recommend.",4
U81,Bacon,Absolutely fresh and high quality!,5
U484,Milk,Will definitely buy again.,5
U413,Apples,Taste was slightly disappointing.,2
U76,Cheese,Not very impressed with the quality.,2
U274,Fruit Snacks,Will definitely buy again.,5
U475,Energy Drink,"Not bad, not great either.",3
U253,Bananas,Could be better.,3
U191,Bread,"It was okay, nothing special.",3
U38,Peppers,A reliable grocery item.,4
U372,Cottage Cheese,Will definitely buy again.,5
U206,Energy Drink,Arrived on time and well packed.,4
U460,Sugar,Best value for money.,5
U241,Pretzels,Acceptable for the price.,3
U56,Potatoes,The taste was just okay.,3
U81,Shrimp,Fresh and tasty overall.,4
U257,Jerky,Below average quality.,2
U233,Frozen Berries,Absolutely fresh and high quality!,5
U159,Chicken Breast,Would buy again occasionally.,4
U492,Ice Cream,"No complaints, good purchase.",4
U369,Butter,Fairly average experience.,3
U165,Fruit Snacks,Worth every penny.,5
U169,Peppers,My family loved this product.,5
U209,Sugar,Probably won't buy again.,2
U161,Pretzels,Perfect condition upon delivery.,5
U231,Ice Cream,Does the job but nothing more.,3
U218,Tortillas,Best value for money.,5
U393,Apple Juice,Average quality overall.,3
U223,Almonds,Fairly average experience.,3
U287,Jerky,Absolutely fresh and high quality!,5
U397,Peanut Butter,Quality was inconsistent.,2
U407,Fabric Softener,Taste was slightly disappointing.,2
U483,Aluminum Foil,Packaging could be improved.,2
U133,Chicken Thighs,Does the job but nothing more.,3
U384,Bagels,A reliable grocery item.,4
U466,Rice,My family loved this product.,5
U456,Limes,Worth every penny.,5
U364,Turkey Bacon,Best value for money.,5
U451,Frozen Burritos,Not worth the price.,2
U139,Tomatoes,Does the job but nothing more.,3
U80,Jerky,Never buying this again.,1
U179,Sweet Potatoes,Fairly average experience.,3
U347,Laundry Detergent,A reliable grocery item.,4
U343,Avocado,Perfect condition upon delivery.,5
U248,Coffee,Will definitely buy again.,5
U270,Cauliflower,Fresh and tasty overall.,4
U299,Toilet Paper,Arrived on time and well packed.,4
